modelo;litografia;nucleos;threads;frequencia;freq_max;cache;consumo;single;multi
E5-1650V2;22;6;12;3,5;3,9;12;130;857;4805
E5-1650V2;22;6;12;3,5;3,9;12;130;825;4684
E5-1650V2;22;6;12;3,5;3,9;12;130;652;3952
E5-1650V2;22;6;12;3,5;3,9;12;130;800;4864
E5-1650V2;22;6;12;3,5;3,9;12;130;779;4347
E5-1650V2;22;6;12;3,5;3,9;12;130;776;4377
E5-1650V2;22;6;12;3,5;3,9;12;130;790;4900
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4689
E5-1650V2;22;6;12;3,5;3,9;12;130;743;3855
E5-1650V2;22;6;12;3,5;3,9;12;130;875;5053
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4540
E5-1650V2;22;6;12;3,5;3,9;12;130;807;4644
E5-1650V2;22;6;12;3,5;3,9;12;130;789;4690
E5-1650V2;22;6;12;3,5;3,9;12;130;863;5048
E5-1650V2;22;6;12;3,5;3,9;12;130;870;5066
E5-1650V2;22;6;12;3,5;3,9;12;130;824;4596
E5-1650V2;22;6;12;3,5;3,9;12;130;862;4795
E5-1650V2;22;6;12;3,5;3,9;12;130;613;3495
E5-1650V2;22;6;12;3,5;3,9;12;130;796;4708
E5-1650V2;22;6;12;3,5;3,9;12;130;780;4501
E5-1650V2;22;6;12;3,5;3,9;12;130;842;4777
E5-1650V2;22;6;12;3,5;3,9;12;130;755;4638
E5-1650V2;22;6;12;3,5;3,9;12;130;849;4749
E5-1650V2;22;6;12;3,5;3,9;12;130;858;4839
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4997
E5-1650V2;22;6;12;3,5;3,9;12;130;818;4590
E5-1650V2;22;6;12;3,5;3,9;12;130;815;4736
E5-1650V2;22;6;12;3,5;3,9;12;130;827;4935
E5-1650V2;22;6;12;3,5;3,9;12;130;650;3889
E5-1650V2;22;6;12;3,5;3,9;12;130;658;3886
E5-1650V2;22;6;12;3,5;3,9;12;130;740;4856
E5-1650V2;22;6;12;3,5;3,9;12;130;866;5008
E5-1650V2;22;6;12;3,5;3,9;12;130;841;4623
E5-1650V2;22;6;12;3,5;3,9;12;130;868;5039
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4780
E5-1650V2;22;6;12;3,5;3,9;12;130;864;4597
E5-1650V2;22;6;12;3,5;3,9;12;130;816;4750
E5-1650V2;22;6;12;3,5;3,9;12;130;866;5041
E5-1650V2;22;6;12;3,5;3,9;12;130;863;5048
E5-1650V2;22;6;12;3,5;3,9;12;130;841;4351
E5-1650V2;22;6;12;3,5;3,9;12;130;807;4393
E5-1650V2;22;6;12;3,5;3,9;12;130;805;4735
E5-1650V2;22;6;12;3,5;3,9;12;130;778;4436
E5-1650V2;22;6;12;3,5;3,9;12;130;865;5022
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4499
E5-1650V2;22;6;12;3,5;3,9;12;130;823;4248
E5-1650V2;22;6;12;3,5;3,9;12;130;797;4701
E5-1650V2;22;6;12;3,5;3,9;12;130;858;5016
E5-1650V2;22;6;12;3,5;3,9;12;130;859;4993
E5-1650V2;22;6;12;3,5;3,9;12;130;860;4990
E5-1650V2;22;6;12;3,5;3,9;12;130;857;5004
E5-1650V2;22;6;12;3,5;3,9;12;130;857;4995
E5-1650V2;22;6;12;3,5;3,9;12;130;838;4972
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4931
E5-1650V2;22;6;12;3,5;3,9;12;130;817;4900
E5-1650V2;22;6;12;3,5;3,9;12;130;818;4826
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4982
E5-1650V2;22;6;12;3,5;3,9;12;130;873;4626
E5-1650V2;22;6;12;3,5;3,9;12;130;794;4437
E5-1650V2;22;6;12;3,5;3,9;12;130;846;5004
E5-1650V2;22;6;12;3,5;3,9;12;130;728;4220
E5-1650V2;22;6;12;3,5;3,9;12;130;864;5006
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4804
E5-1650V2;22;6;12;3,5;3,9;12;130;811;4928
E5-1650V2;22;6;12;3,5;3,9;12;130;901;5420
E5-1650V2;22;6;12;3,5;3,9;12;130;798;4683
E5-1650V2;22;6;12;3,5;3,9;12;130;728;3103
E5-1650V2;22;6;12;3,5;3,9;12;130;859;5069
E5-1650V2;22;6;12;3,5;3,9;12;130;854;5025
E5-1650V2;22;6;12;3,5;3,9;12;130;836;4816
E5-1650V2;22;6;12;3,5;3,9;12;130;790;4516
E5-1650V2;22;6;12;3,5;3,9;12;130;805;4551
E5-1650V2;22;6;12;3,5;3,9;12;130;864;5004
E5-1650V2;22;6;12;3,5;3,9;12;130;857;4954
E5-1650V2;22;6;12;3,5;3,9;12;130;797;4904
E5-1650V2;22;6;12;3,5;3,9;12;130;728;4885
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4960
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4998
E5-1650V2;22;6;12;3,5;3,9;12;130;853;5037
E5-1650V2;22;6;12;3,5;3,9;12;130;817;4788
E5-1650V2;22;6;12;3,5;3,9;12;130;779;4597
E5-1650V2;22;6;12;3,5;3,9;12;130;879;5454
E5-1650V2;22;6;12;3,5;3,9;12;130;868;5161
E5-1650V2;22;6;12;3,5;3,9;12;130;810;4699
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4632
E5-1650V2;22;6;12;3,5;3,9;12;130;859;4806
E5-1650V2;22;6;12;3,5;3,9;12;130;759;4623
E5-1650V2;22;6;12;3,5;3,9;12;130;842;4915
E5-1650V2;22;6;12;3,5;3,9;12;130;785;4621
E5-1650V2;22;6;12;3,5;3,9;12;130;794;4869
E5-1650V2;22;6;12;3,5;3,9;12;130;737;4073
E5-1650V2;22;6;12;3,5;3,9;12;130;795;4909
E5-1650V2;22;6;12;3,5;3,9;12;130;740;4005
E5-1650V2;22;6;12;3,5;3,9;12;130;859;4821
E5-1650V2;22;6;12;3,5;3,9;12;130;793;4915
E5-1650V2;22;6;12;3,5;3,9;12;130;842;4234
E5-1650V2;22;6;12;3,5;3,9;12;130;839;4670
E5-1650V2;22;6;12;3,5;3,9;12;130;711;3493
E5-1650V2;22;6;12;3,5;3,9;12;130;829;4832
E5-1650V2;22;6;12;3,5;3,9;12;130;813;4606
E5-1650V2;22;6;12;3,5;3,9;12;130;866;4937
E5-1650V2;22;6;12;3,5;3,9;12;130;783;4625
E5-1650V2;22;6;12;3,5;3,9;12;130;846;4798
E5-1650V2;22;6;12;3,5;3,9;12;130;743;4661
E5-1650V2;22;6;12;3,5;3,9;12;130;781;4432
E5-1650V2;22;6;12;3,5;3,9;12;130;512;2702
E5-1650V2;22;6;12;3,5;3,9;12;130;839;4950
E5-1650V2;22;6;12;3,5;3,9;12;130;795;4911
E5-1650V2;22;6;12;3,5;3,9;12;130;879;5376
E5-1650V2;22;6;12;3,5;3,9;12;130;393;1703
E5-1650V2;22;6;12;3,5;3,9;12;130;854;5044
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4595
E5-1650V2;22;6;12;3,5;3,9;12;130;776;4392
E5-1650V2;22;6;12;3,5;3,9;12;130;822;4909
E5-1650V2;22;6;12;3,5;3,9;12;130;839;4934
E5-1650V2;22;6;12;3,5;3,9;12;130;870;5042
E5-1650V2;22;6;12;3,5;3,9;12;130;833;4813
E5-1650V2;22;6;12;3,5;3,9;12;130;796;4524
E5-1650V2;22;6;12;3,5;3,9;12;130;796;3476
E5-1650V2;22;6;12;3,5;3,9;12;130;872;5054
E5-1650V2;22;6;12;3,5;3,9;12;130;764;4424
E5-1650V2;22;6;12;3,5;3,9;12;130;831;4839
E5-1650V2;22;6;12;3,5;3,9;12;130;821;4971
E5-1650V2;22;6;12;3,5;3,9;12;130;774;4420
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4738
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4953
E5-1650V2;22;6;12;3,5;3,9;12;130;840;4952
E5-1650V2;22;6;12;3,5;3,9;12;130;796;4699
E5-1650V2;22;6;12;3,5;3,9;12;130;812;4505
E5-1650V2;22;6;12;3,5;3,9;12;130;416;2644
E5-1650V2;22;6;12;3,5;3,9;12;130;778;3808
E5-1650V2;22;6;12;3,5;3,9;12;130;805;4347
E5-1650V2;22;6;12;3,5;3,9;12;130;762;4529
E5-1650V2;22;6;12;3,5;3,9;12;130;760;4500
E5-1650V2;22;6;12;3,5;3,9;12;130;761;4434
E5-1650V2;22;6;12;3,5;3,9;12;130;824;4631
E5-1650V2;22;6;12;3,5;3,9;12;130;821;3251
E5-1650V2;22;6;12;3,5;3,9;12;130;823;4370
E5-1650V2;22;6;12;3,5;3,9;12;130;712;4184
E5-1650V2;22;6;12;3,5;3,9;12;130;822;4699
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4840
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4845
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4842
E5-1650V2;22;6;12;3,5;3,9;12;130;797;4718
E5-1650V2;22;6;12;3,5;3,9;12;130;823;4901
E5-1650V2;22;6;12;3,5;3,9;12;130;825;4566
E5-1650V2;22;6;12;3,5;3,9;12;130;827;4997
E5-1650V2;22;6;12;3,5;3,9;12;130;819;4551
E5-1650V2;22;6;12;3,5;3,9;12;130;812;4506
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4840
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4642
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4853
E5-1650V2;22;6;12;3,5;3,9;12;130;767;4174
E5-1650V2;22;6;12;3,5;3,9;12;130;717;4074
E5-1650V2;22;6;12;3,5;3,9;12;130;717;3991
E5-1650V2;22;6;12;3,5;3,9;12;130;784;4560
E5-1650V2;22;6;12;3,5;3,9;12;130;846;4988
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4997
E5-1650V2;22;6;12;3,5;3,9;12;130;793;4722
E5-1650V2;22;6;12;3,5;3,9;12;130;849;4995
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4903
E5-1650V2;22;6;12;3,5;3,9;12;130;839;4463
E5-1650V2;22;6;12;3,5;3,9;12;130;790;4529
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4858
E5-1650V2;22;6;12;3,5;3,9;12;130;829;4591
E5-1650V2;22;6;12;3,5;3,9;12;130;858;4601
E5-1650V2;22;6;12;3,5;3,9;12;130;811;4609
E5-1650V2;22;6;12;3,5;3,9;12;130;875;4934
E5-1650V2;22;6;12;3,5;3,9;12;130;833;4740
E5-1650V2;22;6;12;3,5;3,9;12;130;801;4607
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4586
E5-1650V2;22;6;12;3,5;3,9;12;130;750;3931
E5-1650V2;22;6;12;3,5;3,9;12;130;772;4531
E5-1650V2;22;6;12;3,5;3,9;12;130;886;4757
E5-1650V2;22;6;12;3,5;3,9;12;130;815;4529
E5-1650V2;22;6;12;3,5;3,9;12;130;721;3898
E5-1650V2;22;6;12;3,5;3,9;12;130;829;4515
E5-1650V2;22;6;12;3,5;3,9;12;130;728;4247
E5-1650V2;22;6;12;3,5;3,9;12;130;821;4673
E5-1650V2;22;6;12;3,5;3,9;12;130;809;4662
E5-1650V2;22;6;12;3,5;3,9;12;130;847;4709
E5-1650V2;22;6;12;3,5;3,9;12;130;873;5401
E5-1650V2;22;6;12;3,5;3,9;12;130;807;4797
E5-1650V2;22;6;12;3,5;3,9;12;130;812;4803
E5-1650V2;22;6;12;3,5;3,9;12;130;858;4987
E5-1650V2;22;6;12;3,5;3,9;12;130;829;4539
E5-1650V2;22;6;12;3,5;3,9;12;130;806;4756
E5-1650V2;22;6;12;3,5;3,9;12;130;833;4764
E5-1650V2;22;6;12;3,5;3,9;12;130;835;4416
E5-1650V2;22;6;12;3,5;3,9;12;130;866;5044
E5-1650V2;22;6;12;3,5;3,9;12;130;843;4776
E5-1650V2;22;6;12;3,5;3,9;12;130;802;4040
E5-1650V2;22;6;12;3,5;3,9;12;130;814;4722
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4760
E5-1650V2;22;6;12;3,5;3,9;12;130;870;4841
E5-1650V2;22;6;12;3,5;3,9;12;130;863;5043
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4723
E5-1650V2;22;6;12;3,5;3,9;12;130;860;5003
E5-1650V2;22;6;12;3,5;3,9;12;130;819;4871
E5-1650V2;22;6;12;3,5;3,9;12;130;835;4900
E5-1650V2;22;6;12;3,5;3,9;12;130;829;4909
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4899
E5-1650V2;22;6;12;3,5;3,9;12;130;848;4954
E5-1650V2;22;6;12;3,5;3,9;12;130;777;4303
E5-1650V2;22;6;12;3,5;3,9;12;130;758;4311
E5-1650V2;22;6;12;3,5;3,9;12;130;867;4903
E5-1650V2;22;6;12;3,5;3,9;12;130;831;4482
E5-1650V2;22;6;12;3,5;3,9;12;130;827;4657
E5-1650V2;22;6;12;3,5;3,9;12;130;859;5053
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4825
E5-1650V2;22;6;12;3,5;3,9;12;130;776;3304
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4806
E5-1650V2;22;6;12;3,5;3,9;12;130;744;4292
E5-1650V2;22;6;12;3,5;3,9;12;130;276;1829
E5-1650V2;22;6;12;3,5;3,9;12;130;825;4953
E5-1650V2;22;6;12;3,5;3,9;12;130;813;4874
E5-1650V2;22;6;12;3,5;3,9;12;130;835;4815
E5-1650V2;22;6;12;3,5;3,9;12;130;764;4408
E5-1650V2;22;6;12;3,5;3,9;12;130;791;4453
E5-1650V2;22;6;12;3,5;3,9;12;130;834;4704
E5-1650V2;22;6;12;3,5;3,9;12;130;798;4296
E5-1650V2;22;6;12;3,5;3,9;12;130;789;4417
E5-1650V2;22;6;12;3,5;3,9;12;130;786;3938
E5-1650V2;22;6;12;3,5;3,9;12;130;805;4543
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4752
E5-1650V2;22;6;12;3,5;3,9;12;130;835;4881
E5-1650V2;22;6;12;3,5;3,9;12;130;776;4463
E5-1650V2;22;6;12;3,5;3,9;12;130;690;4779
E5-1650V2;22;6;12;3,5;3,9;12;130;816;4619
E5-1650V2;22;6;12;3,5;3,9;12;130;829;4934
E5-1650V2;22;6;12;3,5;3,9;12;130;833;5045
E5-1650V2;22;6;12;3,5;3,9;12;130;852;5045
E5-1650V2;22;6;12;3,5;3,9;12;130;676;3259
E5-1650V2;22;6;12;3,5;3,9;12;130;782;4428
E5-1650V2;22;6;12;3,5;3,9;12;130;716;4212
E5-1650V2;22;6;12;3,5;3,9;12;130;676;4113
E5-1650V2;22;6;12;3,5;3,9;12;130;799;4002
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4973
E5-1650V2;22;6;12;3,5;3,9;12;130;860;4994
E5-1650V2;22;6;12;3,5;3,9;12;130;858;4990
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4996
E5-1650V2;22;6;12;3,5;3,9;12;130;923;5321
E5-1650V2;22;6;12;3,5;3,9;12;130;916;5322
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4721
E5-1650V2;22;6;12;3,5;3,9;12;130;848;4932
E5-1650V2;22;6;12;3,5;3,9;12;130;804;4023
E5-1650V2;22;6;12;3,5;3,9;12;130;769;4503
E5-1650V2;22;6;12;3,5;3,9;12;130;867;4830
E5-1650V2;22;6;12;3,5;3,9;12;130;416;767
E5-1650V2;22;6;12;3,5;3,9;12;130;785;4522
E5-1650V2;22;6;12;3,5;3,9;12;130;852;4916
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4914
E5-1650V2;22;6;12;3,5;3,9;12;130;770;4504
E5-1650V2;22;6;12;3,5;3,9;12;130;865;5054
E5-1650V2;22;6;12;3,5;3,9;12;130;777;4391
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4701
E5-1650V2;22;6;12;3,5;3,9;12;130;800;4352
E5-1650V2;22;6;12;3,5;3,9;12;130;751;4283
E5-1650V2;22;6;12;3,5;3,9;12;130;274;1789
E5-1650V2;22;6;12;3,5;3,9;12;130;830;4810
E5-1650V2;22;6;12;3,5;3,9;12;130;824;4708
E5-1650V2;22;6;12;3,5;3,9;12;130;811;4698
E5-1650V2;22;6;12;3,5;3,9;12;130;857;4773
E5-1650V2;22;6;12;3,5;3,9;12;130;849;4938
E5-1650V2;22;6;12;3,5;3,9;12;130;822;4597
E5-1650V2;22;6;12;3,5;3,9;12;130;858;4796
E5-1650V2;22;6;12;3,5;3,9;12;130;805;4970
E5-1650V2;22;6;12;3,5;3,9;12;130;825;4790
E5-1650V2;22;6;12;3,5;3,9;12;130;602;3416
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4778
E5-1650V2;22;6;12;3,5;3,9;12;130;839;4898
E5-1650V2;22;6;12;3,5;3,9;12;130;809;4714
E5-1650V2;22;6;12;3,5;3,9;12;130;861;5044
E5-1650V2;22;6;12;3,5;3,9;12;130;860;4866
E5-1650V2;22;6;12;3,5;3,9;12;130;808;5003
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4523
E5-1650V2;22;6;12;3,5;3,9;12;130;745;4028
E5-1650V2;22;6;12;3,5;3,9;12;130;848;4854
E5-1650V2;22;6;12;3,5;3,9;12;130;1025;6339
E5-1650V2;22;6;12;3,5;3,9;12;130;869;5005
E5-1650V2;22;6;12;3,5;3,9;12;130;1023;6368
E5-1650V2;22;6;12;3,5;3,9;12;130;796;4578
E5-1650V2;22;6;12;3,5;3,9;12;130;754;4206
E5-1650V2;22;6;12;3,5;3,9;12;130;789;4573
E5-1650V2;22;6;12;3,5;3,9;12;130;803;4727
E5-1650V2;22;6;12;3,5;3,9;12;130;801;4737
E5-1650V2;22;6;12;3,5;3,9;12;130;857;5015
E5-1650V2;22;6;12;3,5;3,9;12;130;840;4746
E5-1650V2;22;6;12;3,5;3,9;12;130;848;4789
E5-1650V2;22;6;12;3,5;3,9;12;130;739;4412
E5-1650V2;22;6;12;3,5;3,9;12;130;685;4046
E5-1650V2;22;6;12;3,5;3,9;12;130;738;4423
E5-1650V2;22;6;12;3,5;3,9;12;130;786;4210
E5-1650V2;22;6;12;3,5;3,9;12;130;815;4370
E5-1650V2;22;6;12;3,5;3,9;12;130;826;4852
E5-1650V2;22;6;12;3,5;3,9;12;130;791;4350
E5-1650V2;22;6;12;3,5;3,9;12;130;753;4612
E5-1650V2;22;6;12;3,5;3,9;12;130;775;4103
E5-1650V2;22;6;12;3,5;3,9;12;130;767;3647
E5-1650V2;22;6;12;3,5;3,9;12;130;779;3948
E5-1650V2;22;6;12;3,5;3,9;12;130;816;4673
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4912
E5-1650V2;22;6;12;3,5;3,9;12;130;834;4870
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4987
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4803
E5-1650V2;22;6;12;3,5;3,9;12;130;812;4731
E5-1650V2;22;6;12;3,5;3,9;12;130;849;4657
E5-1650V2;22;6;12;3,5;3,9;12;130;819;4362
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4597
E5-1650V2;22;6;12;3,5;3,9;12;130;797;4365
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4564
E5-1650V2;22;6;12;3,5;3,9;12;130;813;4872
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4926
E5-1650V2;22;6;12;3,5;3,9;12;130;840;4713
E5-1650V2;22;6;12;3,5;3,9;12;130;843;5046
E5-1650V2;22;6;12;3,5;3,9;12;130;834;4747
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4833
E5-1650V2;22;6;12;3,5;3,9;12;130;852;4827
E5-1650V2;22;6;12;3,5;3,9;12;130;861;4889
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4626
E5-1650V2;22;6;12;3,5;3,9;12;130;848;5020
E5-1650V2;22;6;12;3,5;3,9;12;130;829;5017
E5-1650V2;22;6;12;3,5;3,9;12;130;684;3839
E5-1650V2;22;6;12;3,5;3,9;12;130;774;4394
E5-1650V2;22;6;12;3,5;3,9;12;130;824;4526
E5-1650V2;22;6;12;3,5;3,9;12;130;855;5039
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4830
E5-1650V2;22;6;12;3,5;3,9;12;130;843;4763
E5-1650V2;22;6;12;3,5;3,9;12;130;790;4715
E5-1650V2;22;6;12;3,5;3,9;12;130;840;4895
E5-1650V2;22;6;12;3,5;3,9;12;130;832;4860
E5-1650V2;22;6;12;3,5;3,9;12;130;777;4666
E5-1650V2;22;6;12;3,5;3,9;12;130;778;4645
E5-1650V2;22;6;12;3,5;3,9;12;130;727;4503
E5-1650V2;22;6;12;3,5;3,9;12;130;859;4870
E5-1650V2;22;6;12;3,5;3,9;12;130;830;4476
E5-1650V2;22;6;12;3,5;3,9;12;130;802;4781
E5-1650V2;22;6;12;3,5;3,9;12;130;679;4132
E5-1650V2;22;6;12;3,5;3,9;12;130;871;5038
E5-1650V2;22;6;12;3,5;3,9;12;130;870;5058
E5-1650V2;22;6;12;3,5;3,9;12;130;871;5064
E5-1650V2;22;6;12;3,5;3,9;12;130;805;4478
E5-1650V2;22;6;12;3,5;3,9;12;130;753;4161
E5-1650V2;22;6;12;3,5;3,9;12;130;863;5045
E5-1650V2;22;6;12;3,5;3,9;12;130;839;4674
E5-1650V2;22;6;12;3,5;3,9;12;130;863;4830
E5-1650V2;22;6;12;3,5;3,9;12;130;787;4679
E5-1650V2;22;6;12;3,5;3,9;12;130;859;5020
E5-1650V2;22;6;12;3,5;3,9;12;130;860;5039
E5-1650V2;22;6;12;3,5;3,9;12;130;775;4220
E5-1650V2;22;6;12;3,5;3,9;12;130;761;4308
E5-1650V2;22;6;12;3,5;3,9;12;130;483;1125
E5-1650V2;22;6;12;3,5;3,9;12;130;829;4875
E5-1650V2;22;6;12;3,5;3,9;12;130;800;4298
E5-1650V2;22;6;12;3,5;3,9;12;130;847;4982
E5-1650V2;22;6;12;3,5;3,9;12;130;821;4574
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4958
E5-1650V2;22;6;12;3,5;3,9;12;130;763;4360
E5-1650V2;22;6;12;3,5;3,9;12;130;757;4139
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4646
E5-1650V2;22;6;12;3,5;3,9;12;130;851;5039
E5-1650V2;22;6;12;3,5;3,9;12;130;814;4380
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4570
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4871
E5-1650V2;22;6;12;3,5;3,9;12;130;864;5034
E5-1650V2;22;6;12;3,5;3,9;12;130;656;3408
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4551
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4724
E5-1650V2;22;6;12;3,5;3,9;12;130;695;3147
E5-1650V2;22;6;12;3,5;3,9;12;130;849;4996
E5-1650V2;22;6;12;3,5;3,9;12;130;816;4451
E5-1650V2;22;6;12;3,5;3,9;12;130;867;5027
E5-1650V2;22;6;12;3,5;3,9;12;130;825;4685
E5-1650V2;22;6;12;3,5;3,9;12;130;860;4826
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4790
E5-1650V2;22;6;12;3,5;3,9;12;130;992;6085
E5-1650V2;22;6;12;3,5;3,9;12;130;818;4509
E5-1650V2;22;6;12;3,5;3,9;12;130;806;4748
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4814
E5-1650V2;22;6;12;3,5;3,9;12;130;858;4849
E5-1650V2;22;6;12;3,5;3,9;12;130;778;4725
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4866
E5-1650V2;22;6;12;3,5;3,9;12;130;865;5037
E5-1650V2;22;6;12;3,5;3,9;12;130;861;5029
E5-1650V2;22;6;12;3,5;3,9;12;130;820;4662
E5-1650V2;22;6;12;3,5;3,9;12;130;826;4937
E5-1650V2;22;6;12;3,5;3,9;12;130;740;4206
E5-1650V2;22;6;12;3,5;3,9;12;130;766;3737
E5-1650V2;22;6;12;3,5;3,9;12;130;772;4416
E5-1650V2;22;6;12;3,5;3,9;12;130;808;4849
E5-1650V2;22;6;12;3,5;3,9;12;130;867;4881
E5-1650V2;22;6;12;3,5;3,9;12;130;849;4190
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4726
E5-1650V2;22;6;12;3,5;3,9;12;130;733;4734
E5-1650V2;22;6;12;3,5;3,9;12;130;839;4606
E5-1650V2;22;6;12;3,5;3,9;12;130;790;4428
E5-1650V2;22;6;12;3,5;3,9;12;130;797;3797
E5-1650V2;22;6;12;3,5;3,9;12;130;799;4442
E5-1650V2;22;6;12;3,5;3,9;12;130;836;4690
E5-1650V2;22;6;12;3,5;3,9;12;130;853;5019
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4741
E5-1650V2;22;6;12;3,5;3,9;12;130;838;5000
E5-1650V2;22;6;12;3,5;3,9;12;130;331;1641
E5-1650V2;22;6;12;3,5;3,9;12;130;812;4877
E5-1650V2;22;6;12;3,5;3,9;12;130;761;4702
E5-1650V2;22;6;12;3,5;3,9;12;130;821;4768
E5-1650V2;22;6;12;3,5;3,9;12;130;701;4303
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4600
E5-1650V2;22;6;12;3,5;3,9;12;130;849;4791
E5-1650V2;22;6;12;3,5;3,9;12;130;807;4910
E5-1650V2;22;6;12;3,5;3,9;12;130;766;4512
E5-1650V2;22;6;12;3,5;3,9;12;130;907;5533
E5-1650V2;22;6;12;3,5;3,9;12;130;864;4597
E5-1650V2;22;6;12;3,5;3,9;12;130;834;4895
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4898
E5-1650V2;22;6;12;3,5;3,9;12;130;800;4297
E5-1650V2;22;6;12;3,5;3,9;12;130;857;4897
E5-1650V2;22;6;12;3,5;3,9;12;130;790;5046
E5-1650V2;22;6;12;3,5;3,9;12;130;857;4978
E5-1650V2;22;6;12;3,5;3,9;12;130;810;5037
E5-1650V2;22;6;12;3,5;3,9;12;130;298;5180
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4955
E5-1650V2;22;6;12;3,5;3,9;12;130;827;4922
E5-1650V2;22;6;12;3,5;3,9;12;130;790;4340
E5-1650V2;22;6;12;3,5;3,9;12;130;857;5005
E5-1650V2;22;6;12;3,5;3,9;12;130;622;2724
E5-1650V2;22;6;12;3,5;3,9;12;130;519;2741
E5-1650V2;22;6;12;3,5;3,9;12;130;816;4679
E5-1650V2;22;6;12;3,5;3,9;12;130;790;4669
E5-1650V2;22;6;12;3,5;3,9;12;130;765;4590
E5-1650V2;22;6;12;3,5;3,9;12;130;852;4756
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4698
E5-1650V2;22;6;12;3,5;3,9;12;130;806;4619
E5-1650V2;22;6;12;3,5;3,9;12;130;847;4881
E5-1650V2;22;6;12;3,5;3,9;12;130;797;4609
E5-1650V2;22;6;12;3,5;3,9;12;130;770;4028
E5-1650V2;22;6;12;3,5;3,9;12;130;776;4533
E5-1650V2;22;6;12;3,5;3,9;12;130;822;4635
E5-1650V2;22;6;12;3,5;3,9;12;130;818;4541
E5-1650V2;22;6;12;3,5;3,9;12;130;866;4992
E5-1650V2;22;6;12;3,5;3,9;12;130;764;4391
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4809
E5-1650V2;22;6;12;3,5;3,9;12;130;814;3904
E5-1650V2;22;6;12;3,5;3,9;12;130;817;4606
E5-1650V2;22;6;12;3,5;3,9;12;130;837;4695
E5-1650V2;22;6;12;3,5;3,9;12;130;787;4552
E5-1650V2;22;6;12;3,5;3,9;12;130;846;4982
E5-1650V2;22;6;12;3,5;3,9;12;130;864;5042
E5-1650V2;22;6;12;3,5;3,9;12;130;867;4923
E5-1650V2;22;6;12;3,5;3,9;12;130;848;4715
